distance id optim_v-1 optim_v-2 
658.7953 1489 1.013693 9.469147 
1614.897 1490 5.433786 4.473007 
1953.91 1491 12.95663 9.406715 
3427.179 1492 27.63161 0.9774956 
6483.769 1493 1.013693 34.46194 
1687.818 1494 7.103032 12.66807 
3775.639 1495 28.63323 0.5649962 
1382.75 1496 16.05292 0.9774956 
6285.723 1497 1.013693 33.92284 
10942.45 1498 14.85074 35.52255 
24.89587 1499 0.5353014 0.8467587 
1299.264 1500 8.360349 0.9774956 
8638.429 1501 1.013693 39.84813 
3126.506 1502 26.33982 1.574513 
9933.216 1503 29.11153 22.15078 
5181.377 1504 34.97399 0.9774956 
139.7544 1505 1.013693 0.2802303 
6175.18 1506 14.43839 24.2641 
7783.007 1507 1.93531 37.21564 
739.3987 1508 6.904423 0.9774956 
8264.545 1509 1.013693 38.96815 
8741.049 1510 34.16279 14.67384 
11850.19 1511 16.37544 36.28858 
492.8732 1512 4.011112 0.9774956 
3353.791 1513 1.013693 24.54681 
4990.1 1514 25.23374 11.49664 
10790.18 1515 37.40626 16.86597 
1388.528 1516 16.09527 0.9774956 
4512.639 1517 1.013693 28.63369 
730.9887 1518 9.037958 3.708465 
3842.844 1519 0.7192759 26.53984 
5567.96 1520 36.40697 0.9774956 
7825.212 1521 1.013693 37.90742 
1838.047 1522 19.25851 1.396403 
1008.8 1523 5.117215 3.457141 
5.747745 1524 0.7408917 0.9774956 
2937.992 1525 1.013693 22.89642 
11015.71 1526 18.70021 32.84476 
4234.299 1527 1.831627 27.18166 
3798.179 1528 29.31655 0.9774956 
7306.427 1529 1.013693 36.61434 
9550.098 1530 7.54476 37.63393 
7772.705 1531 1.203313 37.6581 
5612.889 1532 36.56984 0.9774956 
315.2372 1533 1.013693 0.119532 
3786.31 1534 12.75952 17.80666 
11021.52 1535 8.904812 39.86286 
2698.95 1536 24.0528 0.9774956 
828.8225 1537 1.013693 5.424235 
11549.87 1538 38.92561 17.2577 
653.4631 1539 3.453315 7.11398 
1651.483 1540 9.219722 0.9774956 
2969.756 1541 1.013693 23.02684 
689.8139 1542 1.025444 5.064712 
1078.4 1543 4.862538 10.36776 
497.9165 1544 4.050785 0.9774956 
25.9107 1545 1.013693 1.275041 
947.8679 1546 12.62807 1.60742 
544.5704 1547 1.48709 3.079809 
1334.039 1548 8.434392 0.9774956 
6226.148 1549 1.013693 33.75894 
6536.99 1550 3.753153 32.83045 
3232 1551 3.236515 22.61679 
2900.258 1552 25.08328 0.9774956 
808.539 1553 1.013693 5.385288 
6053.412 1554 38.14733 1.061802 
1100.029 1555 13.90153 1.046662 
5455.743 1556 35.99692 0.9774956 
433.515 1557 1.013693 2.2661 
9587.581 1558 23.57947 25.89514 
5026.361 1559 33.37749 0.430945 
1521.655 1560 17.04718 0.9774956 
8259.365 1561 1.013693 38.95581 
4596.217 1562 21.13847 13.79751 
3411.408 1563 21.16972 9.098266 
6036.451 1564 38.0696 0.9774956 
5560.969 1565 1.013693 31.87013 
8315.99 1566 0.5999337 39.35224 
6681.59 1567 20.29271 21.10395 
706.289 1568 6.231039 0.9774956 
5305.984 1569 1.013693 31.11482 
370.2807 1570 1.821207 1.800834 
8556.146 1571 2.340659 38.80853 
2177.906 1572 21.19811 0.9774956 
4967.897 1573 1.013693 30.08325 
5925.029 1574 18.41389 20.42169 
21817.9 1575 37.25876 37.66411 
2941.128 1576 25.28833 0.9774956 
1450.52 1577 1.013693 7.21005 
1667.269 1578 6.044153 13.34436 
1236.185 1579 14.87351 2.026426 
2276.945 1580 21.76476 0.9774956 
11.21381 1581 1.013693 0.7801442 
1111.686 1582 13.98125 1.008234 
567.747 1583 4.587677 0.7999749 
9.584292 1584 0.624504 0.9774956 
7413.789 1585 1.013693 36.88575 
20659.26 1586 38.21042 35.08059 
7352.62 1587 33.77636 11.07597 
3618.593 1588 28.51118 0.9774956 
1419.428 1589 1.013693 6.402629 
10646.36 1590 8.98662 39.0238 
4064.667 1591 13.35476 18.36164 
6002.786 1592 37.95268 0.9774956 
85.44683 1593 1.013693 0.3891304 
16978.12 1594 35.00455 31.51711 
1664.687 1595 10.11015 0.7427002 
493.6541 1596 4.017421 0.9774956 
1680.27 1597 1.013693 16.9028 
8346.024 1598 24.83388 21.84102 
8094.298 1599 28.3527 18.18595 
625.1168 1600 4.905653 0.9774956 
610.0741 1601 1.013693 8.973071 
676.2764 1602 1.723886 7.771128 
21841.97 1603 36.46115 38.33746 
57.12544 1604 1.71386 0.9774956 
5277.028 1605 1.013693 31.02786 
2805.539 1606 12.46733 14.05294 
3165.17 1607 26.35435 0.9324166 
1270.441 1608 15.21209 0.9774956 
70.81691 1609 1.013693 1.439567 
1521.923 1610 14.31685 5.420517 
760.7121 1611 1.953099 9.816971 
7.785203 1612 0.6779536 0.9774956 
5884.049 1613 1.013693 32.80148 
1258.365 1614 1.015266 14.3067 
1608.045 1615 15.09856 5.245844 
7.794547 1616 0.6776712 0.9774956 
0.9811533 1617 1.013693 1.057314 
7841.528 1618 29.05656 16.88018 
4184.691 1619 4.495413 25.24588 
2.95573 1620 0.8369427 0.9774956 
6943.243 1621 1.013693 35.68053 
4393.516 1622 1.922464 27.65587 
5298.908 1623 31.43816 6.486475 
5388.665 1624 35.74954 0.9774956 
3024.179 1625 1.013693 23.24851 
9782.984 1626 5.397057 39.58741 
6165.752 1627 35.87317 4.905806 
4816.386 1628 33.56601 0.9774956 
3538.056 1629 1.013693 25.2425 
7545.915 1630 39.58621 5.623179 
8435.899 1631 19.61047 26.26955 
3588.293 1632 28.37343 0.9774956 
8578.768 1633 1.013693 39.70905 
21085.18 1634 39.24129 34.91854 
3115.606 1635 15.61098 12.79771 
61.82709 1636 1.73931 0.9774956 
5537.396 1637 1.013693 31.80108 
2966.039 1638 25.39358 0.9516207 
841.9169 1639 11.5917 1.374323 
0.1126683 1640 1.043093 0.9774956 
1084.227 1641 1.043093 13.05899 
15720.51 1642 24.59753 37.49006 
5717.712 1643 10.63382 25.766 
1.9549 1644 1.170758 0.9774956 
19.25736 1645 1.043093 1.230862 
609.1916 1646 2.622413 2.858612 
0.06649001 1647 1.008619 0.9859907 
1331.02 1648 15.6741 0.9859907 
1396.5 1649 1.008619 6.35689 
6314.527 1650 11.70439 26.69639 
12390.79 1651 24.82926 30.99929 
1775.371 1652 18.75125 0.9859907 
581.918 1653 1.008619 8.543296 
946.5898 1654 11.83696 2.994709 
3531.655 1655 15.75293 14.40253 
13.62052 1656 0.5136105 0.9859907 
354.9877 1657 1.008619 0.09610288 
45.00149 1658 0.4155666 0.7207593 
8361.541 1659 1.063319 39.1669 
391.0022 1660 2.930396 0.9859907 
255.0957 1661 1.008619 1.850245 
2251.065 1662 21.67099 1.076921 
6383.279 1663 35.15837 6.491293 
4041.987 1664 30.38721 0.9859907 
5955.802 1665 1.008619 33.0079 
19256.61 1666 30.7462 38.75692 
490.8828 1667 1.708456 2.743374 
2668.522 1668 23.89957 0.9859907 
4003.978 1669 1.008619 26.92211 
8079.787 1670 1.164827 38.42974 
870.6227 1671 11.9353 1.543373 
2003.069 1672 20.16987 0.9859907 
8224.548 1673 1.008619 38.87603 
448.3713 1674 0.7052665 0.03145508 
23912.92 1675 39.06959 39.36835 
1105.432 1676 10.59097 0.9859907 
1383.019 1677 1.008619 6.332008 
737.803 1678 0.1969669 10.68615 
756.3846 1679 0.879 10.45972 
1438.122 1680 16.45958 0.9859907 
614.7704 1681 1.008619 3.535085 
14633.21 1682 38.8025 23.9468 
7153.347 1683 36.46916 7.714943 
5301.144 1684 35.42833 0.9859907 
674.722 1685 1.008619 9.62386 
2457.733 1686 21.65319 0.3298438 
9588.885 1687 38.34361 12.95965 
1496.311 1688 8.796003 0.9859907 
2905.105 1689 1.008619 22.76385 
1693.423 1690 9.371898 0.9848526 
69.05797 1691 0.7263788 0.5562669 
0.944865 1692 0.9174384 0.9859907 
1163.473 1693 1.008619 13.65541 
8001.668 1694 39.00997 7.738005 
1683.337 1695 8.95502 1.749102 
5707.783 1696 36.91475 0.9859907 
7.656372 1697 1.008619 1.156821 
868.9114 1698 0.9534543 7.624259 
326.9152 1699 2.754503 0.9047428 
11.42825 1700 1.348775 0.9859907 
1127.1 1701 1.008619 13.39507 
1551.927 1702 0.5017081 16.48833 
6043.111 1703 38.10807 1.038097 
4673.55 1704 33.0048 0.9859907 
1299.825 1705 1.008619 14.58768 
1281.109 1706 10.50895 7.270674 
3588.709 1707 28.42303 1.050602 
10.94874 1708 0.5742023 0.9859907 
184.5514 1709 1.008619 1.708468 
16964.41 1710 30.38538 35.19826 
